687_688	 0
231_764	 0
339_781	 0
397_514	 0
172_459	 0
573_599	 0
810_987	 0
421_882	 0
295_44	 0
327_805	 0
1063_1127	 0
381_598	 0
299_892	 0
474_863	 0
122_355	 0
497_631	 0
1076_756	 0
823_909	 0
654_940	 0
177_382	 0
1040_1159	 0
395_918	 0
789_992	 0
1140_619	 0
752_949	 0
723_726	 0
653_668	 0
1110_120	 0
216_380	 0
118_757	 0
1160_735	 0
593_688	 0
185_821	 0
302_783	 0
1111_553	 0
410_888	 0
1161_511	 0
169_244	 0
1030_661	 0
372_64	 0
1061_1069	 0
1000_397	 0
111_979	 0
186_247	 0
201_786	 0
179_317	 0
292_466	 0
1033_408	 0
1059_260	 0
282_58	 0
352_597	 0
1071_804	 0
273_450	 0
836_960	 0
791_853	 0
1098_1161	 0
588_604	 0
561_566	 0
211_660	 0
77_821	 0
499_704	 0
49_550	 0
215_517	 0
283_735	 0
595_660	 0
471_489	 0
295_685	 0
245_466	 0
700_976	 0
1069_710	 0
443_880	 0
1017_482	 0
254_854	 0
293_321	 0
1011_588	 0
303_487	 0
539_618	 0
1076_15	 0
176_987	 0
502_830	 0
592_858	 0
501_668	 0
619_817	 0
1101_884	 0
73_839	 0
848_958	 0
112_258	 0
421_961	 0
1042_877	 0
1134_167	 0
213_418	 0
949_958	 0
1084_336	 0
1031_226	 0
1072_513	 0
509_740	 0
621_975	 0
661_983	 0
357_927	 0
130_914	 0
1043_1147	 0
375_442	 0
1005_703	 0
229_415	 0
476_485	 0
1066_347	 0
280_617	 0
398_726	 0
64_811	 0
520_888	 0
556_73	 0
1051_728	 0
469_589	 0
440_80	 0
154_592	 0
242_536	 0
442_835	 0
160_39	 0
1103_960	 0
21_942	 0
446_532	 0
1075_594	 0
1155_627	 0
31_734	 0
111_816	 0
211_216	 0
180_531	 0
406_816	 0
132_431	 0
1067_497	 0
1023_1138	 0
457_642	 0
711_727	 0
607_68	 0
208_809	 0
208_3	 0
1133_530	 0
93_966	 0
363_957	 0
476_651	 0
65_735	 0
1001_1095	 0
1110_850	 0
173_411	 0
376_944	 0
358_670	 0
75_77	 0
269_674	 0
154_789	 0
159_804	 0
564_794	 0
1105_993	 0
102_364	 0
138_796	 0
579_720	 0
266_651	 0
415_46	 0
1043_632	 0
1140_616	 0
272_531	 0
1070_886	 0
180_992	 0
365_999	 0
1026_256	 0
213_837	 0
1102_360	 0
239_999	 0
1062_895	 0
1151_674	 0
174_809	 0
303_74	 0
462_478	 0
687_800	 0
110_342	 0
130_520	 0
1074_1153	 0
428_529	 0
504_630	 0
517_626	 0
21_297	 0
279_916	 0
805_952	 0
36_718	 0
211_771	 0
545_681	 0
53_894	 0
133_202	 0
140_732	 0
24_848	 0
1079_52	 0
624_769	 0
301_836	 0
752_839	 0
1153_184	 0
1084_736	 0
207_448	 0
802_873	 0
1103_617	 0
301_679	 0
762_808	 0
372_432	 0
510_574	 0
1034_141	 0
206_825	 0
1037_388	 0
76_909	 0
1056_165	 0
1092_838	 0
1140_275	 0
1028_251	 0
576_73	 0
544_550	 0
10_144	 0
294_943	 0
1081_237	 0
690_692	 0
149_505	 0
265_314	 0
103_437	 0
145_201	 0
373_986	 0
58_803	 0
739_806	 0
14_199	 0
13_391	 0
1146_269	 0
173_643	 0
1067_913	 0
257_618	 0
480_779	 0
304_343	 0
1036_966	 0
181_367	 0
183_849	 0
37_552	 0
229_512	 0
195_280	 0
591_673	 0
1101_832	 0
265_601	 0
1069_440	 0
1080_302	 0
19_895	 0
186_913	 0
129_74	 0
445_478	 0
1078_570	 0
55_944	 0
824_839	 0
147_858	 0
1019_811	 0
383_404	 0
314_893	 0
312_847	 0
1091_779	 0
770_781	 0
1133_1157	 0
635_907	 0
162_508	 0
1134_598	 0
131_726	 0
1159_671	 0
1096_327	 0
1073_223	 0
530_919	 0
620_913	 0
238_582	 0
759_781	 0
942_962	 0
1087_737	 0
1031_722	 0
1155_190	 0
435_587	 0
397_654	 0
621_801	 0
469_789	 0
113_202	 0
177_276	 0
464_963	 0
620_968	 0
1050_1156	 0
830_92	 0
201_514	 0
426_914	 0
309_561	 0
1019_392	 0
590_959	 0
251_795	 0
1079_503	 0
1153_640	 0
1028_922	 0
598_854	 0
525_641	 0
504_822	 0
399_460	 0
162_658	 0
1135_829	 0
62_905	 0
61_659	 0
464_896	 0
827_979	 0
313_900	 0
1062_883	 0
1103_352	 0
261_60	 0
244_735	 0
601_808	 0
160_854	 0
192_83	 0
501_664	 0
1015_588	 0
223_635	 0
355_816	 0
1106_834	 0
572_954	 0
115_199	 0
56_674	 0
248_747	 0
1023_572	 0
628_668	 0
26_892	 0
161_298	 0
228_811	 0
1029_463	 0
743_965	 0
393_966	 0
1049_1052	 0
1111_639	 0
148_742	 0
424_660	 0
291_832	 0
14_942	 0
644_958	 0
239_895	 0
169_695	 0
295_810	 0
578_955	 0
1127_841	 0
200_526	 0
864_884	 0
268_987	 0
1126_538	 0
1092_32_883	 0
227_352_784	 0
1060_338_492	 0
221_797_950	 0
336_88_888	 0
203_265_271	 0
1007_1092_598	 0
138_279_712	 1
1098_193_497	 0
1041_340_430	 0
62_786_957	 0
1116_383_489	 0
257_677_779	 0
1119_554_661	 0
102_235_331	 0
1137_601_890	 0
411_675_786	 0
1107_310_934	 0
1006_353_986	 0
10_932_937	 0
129_159_274	 0
1117_397_571	 0
59_595_598	 0
369_479_736	 0
321_728_753	 0
1156_238_611	 0
1092_1139_928	 0
236_3_826	 0
1145_686_700	 0
1004_396_488	 0
141_597_933	 0
1157_216_354	 0
103_628_690	 0
317_688_690	 0
15_17_19	 1
116_617_636	 0
1125_373_811	 0
446_617_76	 0
104_271_568	 0
1121_419_988	 0
543_797_875	 0
1071_1101_143	 0
219_431_485	 0
521_64_92	 0
1032_390_828	 0
200_417_673	 0
1031_721_882	 0
403_457_848	 0
490_697_851	 0
111_113_55	 0
260_533_987	 0
1_906_942	 0
174_311_551	 0
562_839_927	 0
100_577_751	 0
314_353_738	 0
1062_116_310	 0
1098_782_9	 0
1083_352_388	 0
110_1154_827	 0
1121_321_834	 0
1033_131_907	 0
169_64_820	 0
1015_306_864	 0
509_658_989	 0
315_681_781	 0
1146_127_488	 0
20_63_790	 0
381_750_787	 0
254_460_956	 0
1110_364_411	 0
1156_149_749	 0
1140_720_791	 0
2_294_709	 0
1079_318_322	 0
483_639_932	 0
1119_202_786	 0
60_702_954	 0
282_446_536	 0
134_228_794	 0
220_357_640	 0
545_750_851	 0
103_309_93	 0
1030_257_805	 0
50_680_692	 0
162_252_64	 0
1063_212_858	 0
736_83_930	 0
1020_379_455	 0
142_30_830	 0
1_1032_225	 0
1010_644_759	 0
449_617_962	 0
194_468_987	 0
1142_115_896	 0
1102_318_918	 0
501_618_928	 0
1013_1039_657	 0
58_826_883	 0
1063_133_37	 0
410_468_622	 0
320_334_854	 0
163_528_835	 0
340_347_624	 0
1123_678_800	 0
1120_661_932	 0
240_474_498	 0
262_396_724	 0
202_33_539	 0
190_481_77	 0
13_210_530	 0
654_874_97	 0
138_139_140	 1
819_9_961	 0
132_460_663	 0
269_965_988	 0
455_546_990	 0
44_75_834	 0
1129_526_58	 0
188_714_869	 0
1_143_203	 0
1062_266_412	 0
689_72_911	 0
1057_271_699	 0
21_679_942	 0
1151_1156_715	 0
766_872_944	 0
262_676_860	 0
1022_24_748	 0
1091_259_432	 0
1094_1113_54	 0
1149_474_670	 0
323_357_625	 0
880_904_942	 0
318_478_886	 0
300_409_448	 0
266_552_960	 0
185_274_899	 0
1010_88_894	 0
238_501_646	 0
150_439_482	 0
218_629_828	 0
29_496_911	 0
1069_350_817	 0
1161_454_686	 0
338_345_511	 0
371_765_795	 0
1091_13_641	 0
133_290_827	 0
214_873_889	 0
372_491_806	 0
1026_260_951	 0
170_451_903	 0
1128_446_74	 0
230_244_83	 0
1035_21_93	 0
1154_754_90	 0
333_436_666	 0
1098_218_540	 0
158_45_662	 0
1047_540_871	 0
368_747_773	 0
341_539_554	 0
1047_1160_927	 0
158_636_976	 0
316_481_517	 0
122_58_784	 0
586_746_847	 0
1117_162_951	 0
704_761_971	 0
526_593_921	 0
333_6_924	 0
1080_619_864	 0
183_660_842	 0
1100_128_238	 0
334_679_805	 0
415_426_900	 0
197_764_820	 0
618_731_931	 0
653_698_830	 0
137_446_754	 0
251_621_987	 0
446_842_997	 0
502_897_964	 0
294_578_820	 0
1007_1087_140	 0
1013_29_745	 0
837_91_958	 0
1030_1103_80	 0
129_5_618	 0
1132_601_952	 0
1062_1074_518	 0
168_202_439	 0
276_862_980	 0
1086_751_928	 0
490_696_825	 0
1143_688_727	 0
131_388_704	 0
252_304_952	 0
574_87_906	 0
134_701_807	 0
1132_828_955	 0
197_302_432	 0
1087_500_938	 0
1001_534_682	 0
200_463_778	 0
422_764_922	 0
321_778_896	 0
214_774_85	 0
103_27_508	 0
1078_359_70	 0
3_599_616	 0
1160_46_583	 0
1134_274_372	 0
172_594_925	 0
1111_574_702	 0
202_298_348	 0
245_344_382	 0
171_578_813	 0
1136_610_902	 0
495_827_854	 0
18_45_752	 0
69_731_817	 0
1003_188_760	 0
214_215_614	 1
584_61_83	 0
58_802_968	 0
1056_162_738	 0
1153_838_866	 0
1065_301_791	 0
1011_1036_681	 0
159_635_718	 0
1022_5_924	 0
256_551_990	 0
276_578_819	 0
570_804_982	 0
1081_438_640	 0
162_608_94	 0
1007_1098_793	 0
579_657_814	 0
375_61_989	 0
14_190_369	 0
137_832_947	 0
1121_153_990	 0
260_420_760	 0
495_879_940	 0
1074_126_252	 0
306_449_470	 0
233_416_678	 0
1075_1098_621	 0
335_496_514	 0
1098_240_614	 0
115_385_903	 0
1005_271_452	 0
248_678_91	 0
1134_697_875	 0
260_686_795	 0
1130_507_751	 0
150_244_259	 0
1101_1130_167	 0
74_763_894	 0
1087_580_907	 0
292_405_809	 0
1125_233_601	 0
410_622_648	 0
1036_38_557	 0
1152_259_989	 0
1065_348_423	 0
1052_589_97	 0
1050_223_644	 0
695_970_983	 0
121_496_803	 0
1125_391_617	 0
1091_197_40	 0
1135_178_426	 0
579_874_958	 0
1080_282_351	 0
201_263_483	 0
1094_524_848	 0
55_616_774	 0
133_620_899	 0
163_863_976	 0
37_573_889	 0
172_7_79	 0
341_931_99	 0
1037_511_538	 0
1142_13_267	 0
466_508_763	 0
500_980_983	 0
338_414_942	 0
1013_858_987	 0
1020_1021_677	 1
13_409_5	 0
1046_158_252	 0
163_310_956	 0
296_792_993	 0
23_486_688	 0
1093_63_730	 0
1083_546_918	 0
1157_163_866	 0
287_743_966	 0
1030_285_759	 0
49_585_81	 0
123_124_125	 1
269_572_583	 0
299_323_86	 0
358_578_989	 0
361_448_752	 0
1152_143_513	 0
16_858_890	 0
1044_471_948	 0
1075_438_541	 0
1067_352_902	 0
446_534_692	 0
1151_1158_537	 0
156_363_387	 0
344_512_98	 0
1013_38_722	 0
1094_438_765	 0
184_386_755	 0
1031_641_988	 0
284_364_477	 0
1027_232_269	 0
620_821_834	 0
470_661_748	 0
32_528_53	 0
387_403_592	 0
100_101_102	 1
345_472_852	 0
1010_173_329	 0
168_479_509	 0
1033_166_800	 0
223_500_883	 0
1131_541_686	 0
1118_844_871	 0
103_329_807	 0
313_41_497	 0
183_34_427	 0
187_672_80	 0
33_431_911	 0
62_770_955	 0
696_727_861	 0
102_394_790	 0
1141_238_665	 0
491_602_672	 0
238_806_814	 0
213_272_613	 0
473_661_672	 0
656_713_961	 0
28_305_809	 0
444_580_617	 0
506_704_843	 0
136_364_550	 0
220_288_561	 0
274_466_691	 0
352_46_572	 0
1104_497_93	 0
278_296_956	 0
1100_239_288	 0
776_817_876	 0
113_430_983	 0
221_595_722	 0
463_51_931	 0
525_759_952	 0
131_256_953	 0
735_80_987	 0
185_301_997	 0
130_241_808	 0
425_553_989	 0
1072_342_648	 0
42_652_911	 0
212_925_985	 0
1087_474_505	 0
232_443_649	 0
233_594_756	 0
1109_488_983	 0
18_589_639	 0
1135_828_940	 0
1013_571_870	 0
1161_469_677	 0
693_724_9	 0
245_29_378	 0
470_471_472	 1
152_501_638	 0
208_273_85	 0
1160_29_766	 0
1106_323_480	 0
318_84_842	 0
651_794_799	 0
267_343_565	 0
1038_332_457	 0
1007_486_797	 0
1079_207_567	 0
16_425_870	 0
424_490_604	 0
175_23_282	 0
145_589_69	 0
551_590_760	 0
15_17_19	 1
1003_733_935	 0
1136_503_641	 0
1098_575_760	 0
344_459_843	 0
243_573_7	 0
368_42_994	 0
485_598_830	 0
200_292_530	 0
154_916_942	 0
1102_321_846	 0
267_307_390	 0
151_283_966	 0
1059_286_320	 0
1001_387_706	 0
665_720_821	 0
240_783_99	 0
183_383_585	 0
231_857_859	 0
205_333_842	 0
151_430_86	 0
1052_140_396	 0
1024_1026_997	 0
1081_735_784	 0
157_426_612	 0
1126_231_848	 0
1020_28_617	 0
312_815_902	 0
140_231_474	 0
262_427_52	 0
1143_612_991	 0
113_48_828	 0
1064_662_682	 0
335_440_573	 0
1155_204_34	 0
1097_674_864	 0
326_711_878	 0
1117_727_892	 0
140_797_882	 0
1151_187_763	 0
350_800_970	 0
1139_332_433	 0
624_805_898	 0
438_56_914	 0
237_279_341	 0
1018_347_564	 0
1030_1095_932	 0
356_439_658	 0
29_422_506	 0
662_804_878	 0
388_389_435	 1
305_441_850	 0
119_124_869	 0
1036_1070_333	 0
28_439_83	 0
396_599_811	 0
30_300_828	 0
1003_1116_440	 0
334_385_612	 0
127_233_99	 0
1064_1144_549	 0
1128_187_204	 0
1093_142_75	 0
1112_63_75	 0
293_420_971	 0
279_876_887	 0
238_744_98	 0
100_719_874	 0
128_400_611	 0
359_577_581	 0
1100_715_938	 0
137_389_913	 0
285_65_811	 0
1049_1095_1139	 0
1041_122_823	 0
1061_185_945	 0
19_273_426	 0
546_565_664	 0
331_376_785	 0
1137_493_756	 0
338_487_889	 0
1040_223_254	 0
1034_16_539	 0
1093_132_392	 0
230_498_501	 0
1054_154_294	 0
411_653_897	 0
208_738_775	 0
116_194_515	 0
38_711_771	 0
10_540_833	 0
554_613_805	 0
54_863_971	 0
166_378_756	 0
475_58_953	 0
560_63_706	 0
417_702_880	 0
264_438_519	 0
5_599_96	 0
1044_527_741	 0
1149_209_967	 0
100_101_102	 1
1067_1100_561	 0
151_509_606	 0
31_320_542	 0
100_101_102	 1
1023_1044_735	 0
485_675_806	 0
417_718_94	 0
1036_421_879	 0
1020_536_771	 0
667_853_912	 0
101_259_729	 0
178_552_879	 0
613_656_880	 0
725_832_853	 0
134_299_969	 0
257_768_880	 0
1083_129_374	 0
136_623_898	 0
1034_1075_464	 0
260_612_804	 0
1140_386_546	 0
1044_144_783	 0
36_395_518	 0
307_856_89	 0
1046_358_855	 0
1069_1079_284	 0
1117_174_7	 0
417_642_970	 0
1096_192_541	 0
333_61_944	 0
299_500_52	 0
23_5_858	 0
335_406_884	 0
279_54_607	 0
473_627_830	 0
212_517_607	 0
1158_587_662	 0
101_214_329	 0
388_389_435	 1
327_607_983	 0
408_440_909	 0
1148_576_935	 0
229_230_231	 1
358_464_766	 0
185_271_389	 0
1083_1118_1140	 0
1064_171_894	 0
231_67_961	 0
1012_588_876	 0
243_812_948	 0
112_586_866	 0
1031_1153_257	 0
1065_179_638	 0
487_669_988	 0
807_83_873	 0
456_464_772	 0
100_1000_77	 0
171_183_273	 0
1082_187_774	 0
1154_438_843	 0
206_289_467	 0
273_5_765	 0
347_40_560	 0
1033_568_919	 0
288_290_461	 0
148_513_939	 0
191_432_6	 0
100_605_940	 0
388_868_988	 0
1045_296_472	 0
1010_246_908	 0
1036_1075_352	 0
1057_715_96	 0
1082_590_914	 0
1006_1077_1089	 0
315_438_562	 0
1143_24_66	 0
15_17_19	 1
38_657_953	 0
377_430_594	 0
299_747_811	 0
101_299_700	 0
179_215_550	 0
37_858_928	 0
313_612_823	 0
107_357_975	 0
1113_498_913	 0
221_353_533	 0
121_64_677	 0
655_705_720	 0
527_646_661	 0
58_59_60	 1
212_480_647	 0
234_331_375	 0
1142_365_392	 0
1080_1109_137	 0
120_124_861	 0
233_714_780	 0
1010_140_436	 0
361_516_569	 0
241_362_643	 0
335_701_879	 0
59_659_728	 0
1072_419_985	 0
541_549_708	 0
355_561_852	 0
112_287_904	 0
273_827_832	 0
375_760_951	 0
129_499_871	 0
149_245_997	 0
106_1156_281	 0
295_3_589	 1
1084_195_541	 0
451_59_86	 1
1097_266_995	 0
1145_462_738	 0
301_464_597	 1
405_509_910	 0
463_585_683	 0
612_850_959	 0
369_370_371	 1
1145_339_511	 0
1099_419_707	 0
254_339_868	 0
24_363_688	 0
181_360_939	 0
1110_47_917	 0
231_545_703	 0
126_2_730	 0
1159_276_971	 0
485_796_966	 0
216_305_801	 0
1088_571_825	 0
660_723_765	 0
1068_343_502	 0
145_330_934	 0
163_288_529	 0
1105_467_716	 0
286_903_937	 0
654_777_937	 0
1025_582_795	 0
100_101_102	 1
209_546_783	 0
302_384_876	 0
205_740_764	 0
576_581_95	 0
1052_71_8	 0
155_768_92	 0
569_587_750	 0
264_598_610	 0
1146_129_676	 0
323_683_713	 0
120_482_575	 0
100_101_102	 1
1082_219_702	 0
106_467_634	 0
480_494_837	 0
220_588_594	 0
101_1099_1143	 0
34_348_608	 0
1073_479_814	 0
308_384_932	 0
158_281_627	 0
100_101_102	 1
320_682_792	 0
43_683_89	 0
747_953_96	 0
200_282_296	 0
123_124_125	 1
1101_198_929	 0
530_595_614	 0
154_257_939	 0
35_75_753	 0
494_637_672	 0
195_691_977	 0
1139_134_488	 0
400_429_859	 0
393_741_881	 0
485_560_830	 0
228_358_952	 0
416_651_810	 0
1067_430_511	 0
1076_155_74	 0
408_456_899	 0
22_787_904	 0
1014_1047_89	 0
15_17_19	 1
1098_375_479	 0
165_254_616	 0
297_355_887	 0
27_565_688	 0
344_401_813	 0
713_724_908	 0
1010_803_827	 0
1041_1119_985	 0
440_672_988	 0
1097_413_971	 0
353_634_917	 0
487_657_659	 0
364_494_882	 0
1106_186_721	 0
133_801_968	 0
1087_481_589	 0
153_527_610	 0
1057_385_747	 0
489_531_876	 0
185_195_230	 0
1161_411_680	 0
230_388_827	 0
145_285_348	 0
517_809_882	 0
1120_953_973	 0
1054_451_731	 0
43_867_95	 0
